episode,return,loss_pi,loss_v
118,-21.0,0.005787885747849941,0.49939247965812683
119,-21.0,-0.0019321301952004433,0.4994356632232666
120,-21.0,-0.002843812108039856,0.4995030164718628
121,-18.0,-0.0006237648194655776,0.49957332015037537
122,-20.0,0.002336306730285287,0.4994553029537201
123,-19.0,-0.00022887277009431273,0.49960410594940186
124,-21.0,0.0006719373050145805,0.49953141808509827
125,-21.0,0.0010487037943676114,0.4993932843208313
126,-21.0,1.960678491741419e-05,0.4995025098323822
127,-21.0,0.0018654910381883383,0.4994350075721741
128,-21.0,-0.0024871826171875,0.499529629945755
129,-17.0,0.0009385658195242286,0.4996059536933899
130,-20.0,-0.0017179340356960893,0.4996093213558197
131,-20.0,0.001017568283714354,0.4996108412742615
132,-20.0,0.0006663893000222743,0.49952152371406555
133,-20.0,-0.0011596870608627796,0.49954503774642944
134,-21.0,-0.00010619969543768093,0.49939244985580444
135,-20.0,-0.00021076720440760255,0.49954673647880554
136,-21.0,0.00028202548855915666,0.4994714558124542
137,-21.0,0.0008334768936038017,0.49943628907203674
138,-19.0,-4.085123509867117e-05,0.49963802099227905
139,-21.0,-0.0012485997285693884,0.49955660104751587
140,-21.0,-0.0007071549189276993,0.49943503737449646
141,-20.0,-0.00010302998998668045,0.499456524848938
142,-20.0,0.00035314069828018546,0.49945583939552307
143,-20.0,-0.0011409808648750186,0.4994552731513977
144,-21.0,-0.0010120038641616702,0.4994344711303711
145,-20.0,-0.0012348734308034182,0.4994564950466156
146,-19.0,-9.086284262593836e-05,0.49962007999420166
147,-20.0,-0.000388529384508729,0.49945592880249023
148,-21.0,-0.001740471925586462,0.4994344115257263
149,-19.0,-0.0001755554840201512,0.4995836317539215
150,-21.0,-0.001852925168350339,0.49953052401542664
151,-20.0,-0.0010507084662094712,0.4995701313018799
152,-21.0,-0.0022879708558321,0.49950307607650757
153,-20.0,-0.0011081151897087693,0.4994908571243286
154,-21.0,-0.0043109506368637085,0.49943503737449646
155,-21.0,0.0018617539899423718,0.4995039403438568
156,-21.0,-0.00458497041836381,0.49939393997192383
157,-21.0,0.0003626268298830837,0.4994698166847229
158,-20.0,0.0036404000129550695,0.4994559586048126
159,-21.0,0.0010054877493530512,0.49950534105300903
160,-21.0,-0.00391664681956172,0.4995034337043762
161,-21.0,0.004210962448269129,0.49939242005348206
162,-20.0,-0.00398628506809473,0.49951961636543274
163,-19.0,0.004061877727508545,0.4995819330215454
164,-21.0,0.007729771547019482,0.49950292706489563
165,-21.0,0.004615700803697109,0.4995044767856598
166,-21.0,-0.0019573059398680925,0.4994356632232666
167,-21.0,-0.008381351828575134,0.4995791018009186
168,-21.0,0.010021666996181011,0.4994714558124542
169,-19.0,0.0024400807451456785,0.4995590150356293
170,-21.0,0.009004456922411919,0.4994337260723114
171,-18.0,0.000536508799996227,0.49966076016426086
172,-20.0,0.0039733462035655975,0.499568909406662
173,-20.0,0.0013212997000664473,0.49948930740356445
174,-17.0,-0.0003316134971100837,0.4996049702167511
175,-20.0,-0.0033238613978028297,0.4995911121368408
176,-21.0,-0.0005810295697301626,0.4996168613433838
177,-21.0,-0.0011989761842414737,0.4995575249195099
178,-20.0,0.001813064911402762,0.4995196759700775
179,-18.0,0.0017539503751322627,0.4995937645435333
180,-21.0,0.0022871489636600018,0.4994714856147766
181,-18.0,0.0010530251311138272,0.4995487928390503
182,-21.0,-0.0005217934376560152,0.4995567202568054
183,-20.0,-9.118293382925913e-05,0.4995183050632477
184,-20.0,0.0005236189463175833,0.49951961636543274
185,-21.0,-0.0002474363427609205,0.4995034635066986
186,-20.0,-0.001052644569426775,0.4995192289352417
187,-21.0,-0.0010402315529063344,0.4995778203010559
188,-21.0,-0.0006661693914793432,0.4995567202568054
189,-21.0,-0.0006243484676815569,0.4993925094604492
190,-21.0,-0.00024507715716026723,0.4994714558124542
191,-21.0,-0.00037195417098701,0.49947094917297363
192,-20.0,0.0002976325631607324,0.4995695948600769
193,-21.0,-0.00024886903702281415,0.4994337260723114
194,-21.0,-0.0009731517056934536,0.4994337260723114
195,-21.0,-0.0001593598281033337,0.4995030164718628
196,-19.0,0.00016733315715100616,0.49963706731796265
197,-19.0,-0.000840642664115876,0.4995361864566803
198,-21.0,-0.0011687417281791568,0.49953141808509827
199,-20.0,-0.0008495592046529055,0.4996111989021301
200,-21.0,-0.0009243946988135576,0.4994714856147766
201,-19.0,0.0011932001216337085,0.4995063543319702
202,-18.0,0.0002649794041644782,0.499661386013031
203,-21.0,-9.741950634634122e-05,0.4994337558746338
204,-17.0,-0.001098602544516325,0.49963924288749695
205,-21.0,-0.0025364691391587257,0.49955636262893677
206,-20.0,-0.001009338884614408,0.49959051609039307
207,-21.0,-0.00022621839889325202,0.4995019733905792
208,-21.0,-0.00013891761773265898,0.4995024800300598
209,-21.0,-0.0009702778770588338,0.4995035231113434
210,-21.0,-0.003855510614812374,0.4994710087776184
211,-20.0,0.000374570838175714,0.49964436888694763
212,-21.0,-0.0017777485772967339,0.4995567202568054
213,-21.0,0.0017344749066978693,0.49934473633766174
214,-19.0,0.00022111267026048154,0.4995361864566803
215,-20.0,-0.0006992904818616807,0.49945777654647827
216,-21.0,-0.0007230809424072504,0.49947094917297363
217,-21.0,-0.0015307430876418948,0.4995305836200714
218,-20.0,0.001460799714550376,0.499544620513916
219,-21.0,0.0010359371080994606,0.499502569437027
220,-21.0,-0.0009357529343105853,0.4994719922542572
221,-21.0,-0.0007616652292199433,0.4994698464870453
222,-21.0,0.0006459539290517569,0.4994337260723114
223,-21.0,-0.0013718289555981755,0.4995579123497009
224,-21.0,-0.0003800195117946714,0.49961715936660767
225,-20.0,-0.0001658032415434718,0.4994552731513977
226,-20.0,-0.002551724435761571,0.4995192289352417
227,-21.0,-0.0017027779249474406,0.4994336664676666
228,-20.0,-0.002112124813720584,0.49954667687416077
229,-20.0,-0.0003077836590819061,0.49954545497894287
230,-20.0,-0.0015806927112862468,0.4995187819004059
231,-21.0,-0.004482976160943508,0.499392569065094
232,-20.0,0.0017695976421236992,0.49941790103912354
233,-19.0,-0.00302106118761003,0.49958083033561707
234,-20.0,-0.0030587571673095226,0.4994908571243286
235,-21.0,-0.0008876998326741159,0.499503493309021
236,-21.0,-0.0005906930309720337,0.49947208166122437
237,-19.0,0.00019006950606126338,0.4995349049568176
238,-20.0,-0.00573151046410203,0.499568909406662
239,-21.0,-0.0014428386930376291,0.49947139620780945
240,-21.0,-0.0033243277575820684,0.49955636262893677
241,-20.0,-0.0021824936848133802,0.49949178099632263
242,-21.0,0.0012678459752351046,0.4995322823524475
243,-21.0,-0.0024333172477781773,0.4994703531265259
244,-21.0,-0.004057215992361307,0.49950146675109863
245,-19.0,-0.0030464516021311283,0.49956023693084717
246,-20.0,0.004123056307435036,0.4995700418949127
247,-19.0,-0.0024881665594875813,0.49962031841278076
248,-20.0,0.00026194582460448146,0.4995693564414978
249,-20.0,-0.0007122431416064501,0.4995458722114563
250,-21.0,0.0029189756605774164,0.4996167719364166
251,-21.0,-0.0029951855540275574,0.49955636262893677
252,-21.0,-0.0030644380021840334,0.4995029866695404
253,-20.0,-0.0006321995169855654,0.4995463490486145
254,-19.0,-0.007801642641425133,0.4996016025543213
255,-20.0,-0.005957853514701128,0.4995196759700775
256,-21.0,-0.01109437458217144,0.49947091937065125
257,-20.0,-0.007761258166283369,0.4995458722114563
258,-21.0,0.001357504865154624,0.4995313584804535
259,-21.0,-0.0013835735153406858,0.49943503737449646
260,-20.0,-0.008576742373406887,0.49960997700691223
261,-21.0,-0.005673960316926241,0.4996183216571808
262,-20.0,0.0009131283732131124,0.49956896901130676
263,-20.0,-0.0006776064983569086,0.49949032068252563
264,-20.0,-0.006590921897441149,0.4996095895767212
265,-21.0,0.016704924404621124,0.4995797872543335
266,-21.0,-0.0036371645983308554,0.4995034635066986
267,-20.0,0.0005313419969752431,0.4995462894439697
268,-17.0,-0.00261320942081511,0.499604731798172
269,-21.0,-0.0020835755858570337,0.49939244985580444
270,-21.0,-0.005202584899961948,0.49955710768699646
271,-20.0,0.006341560743749142,0.4996277093887329
272,-20.0,-0.004722359124571085,0.49957045912742615
273,-21.0,-0.0037017662543803453,0.4995025098323822
274,-21.0,-0.0010505740065127611,0.49955710768699646
275,-21.0,0.00435592420399189,0.49955517053604126
276,-18.0,-0.009627476334571838,0.4996607005596161
277,-20.0,-0.005195434205234051,0.499629408121109
278,-21.0,0.007485778536647558,0.49959999322891235
279,-19.0,-0.0021539954468607903,0.4997037351131439
280,-21.0,0.005572190508246422,0.49955758452415466
281,-21.0,-0.004867854993790388,0.49957984685897827
282,-20.0,0.003429094562307,0.49962741136550903
283,-21.0,0.00026291440008208156,0.49957984685897827
284,-21.0,-0.005383908748626709,0.49955642223358154
285,-16.0,-0.0006124809733591974,0.49967655539512634
286,-21.0,-0.010458390228450298,0.4995025098323822
287,-21.0,-0.0058190831914544106,0.4994698166847229
288,-21.0,-0.00015312254254240543,0.4995029866695404
289,-19.0,-0.006708309520035982,0.4995822012424469
290,-19.0,-0.010776462964713573,0.49965283274650574
291,-21.0,-0.000279630214208737,0.49955517053604126
292,-19.0,-0.008280529640614986,0.49953484535217285
293,-19.0,-0.00540826003998518,0.49966707825660706
294,-20.0,-0.005212367977946997,0.4995459318161011
295,-20.0,-0.014291157945990562,0.49954622983932495
296,-21.0,0.003934163600206375,0.49953052401542664
297,-20.0,-0.0034182455856353045,0.4995462894439697
298,-20.0,-0.004521436057984829,0.49948880076408386
299,-17.0,-0.005563565995544195,0.49965447187423706
300,-20.0,0.00035583326825872064,0.49949029088020325
301,-20.0,-0.0008627614006400108,0.49954545497894287
302,-20.0,-0.003830293659120798,0.499569296836853
303,-20.0,-0.002002506051212549,0.4994553327560425
304,-21.0,-0.012360178865492344,0.49959903955459595
305,-18.0,-0.007193106226623058,0.4996301829814911
306,-19.0,-0.016588350757956505,0.4996214210987091
307,-19.0,-0.011658445931971073,0.499620646238327
308,-19.0,-0.0037926333025097847,0.49955978989601135
309,-21.0,0.003182844026014209,0.49957984685897827
310,-20.0,0.01578535884618759,0.4995478689670563
311,-20.0,0.007879611104726791,0.49951979517936707
312,-19.0,-0.014134290628135204,0.4995069205760956
313,-19.0,-0.006432042922824621,0.4995826184749603
314,-20.0,-0.006637707818299532,0.49964386224746704
315,-21.0,0.020403940230607986,0.49955716729164124
316,-21.0,0.0012631886638700962,0.49939247965812683
317,-19.0,0.010510466061532497,0.49960410594940186
318,-21.0,0.010835795663297176,0.49955636262893677
319,-19.0,-0.024314366281032562,0.4996529221534729
320,-20.0,-0.011770149692893028,0.49948933720588684
321,-18.0,0.0015260529471561313,0.49964648485183716
322,-21.0,0.0037539913319051266,0.4995787739753723
323,-20.0,-0.012510322034358978,0.4996108412742615
324,-19.0,0.0071910046972334385,0.4996798634529114
325,-18.0,-0.01933557353913784,0.49959415197372437
326,-20.0,0.010666470974683762,0.49962741136550903
327,-20.0,0.0016446039080619812,0.49964386224746704
328,-20.0,-0.005428515840321779,0.49959051609039307
329,-21.0,0.00331589812412858,0.4995025098323822
330,-21.0,-0.033964868634939194,0.4995327293872833
331,-19.0,-0.0017624457832425833,0.49962088465690613
332,-20.0,-0.0037703849375247955,0.4995187819004059
333,-18.0,-0.0010101391235366464,0.49964639544487
334,-20.0,-0.02167135663330555,0.4996102750301361
335,-20.0,0.00755786569789052,0.49961063265800476
336,-21.0,0.018681274726986885,0.4996180534362793
337,-19.0,-0.014352035708725452,0.499507874250412
338,-18.0,-0.016810040920972824,0.4996142089366913
339,-20.0,0.005936958361417055,0.49959173798561096
340,-20.0,-0.009236432611942291,0.4995201528072357
341,-20.0,0.016024047508835793,0.499629408121109
342,-20.0,-0.023206481710076332,0.49949026107788086
343,-21.0,0.010700520128011703,0.49961838126182556
344,-19.0,3.542458944139071e-05,0.4995594322681427
345,-18.0,-0.00040819597779773176,0.49957332015037537
346,-20.0,-0.01721709966659546,0.49954622983932495
347,-21.0,-0.012103892862796783,0.49955636262893677
348,-21.0,0.002114630537107587,0.49953216314315796
349,-18.0,-0.018003500998020172,0.4995729923248291
350,-19.0,0.012074388563632965,0.4996209442615509
351,-19.0,-0.00312401307746768,0.49960318207740784
352,-20.0,-0.0008439521188847721,0.499611496925354
353,-20.0,-0.014151404611766338,0.4996722936630249
354,-21.0,-0.00821720715612173,0.49955636262893677
355,-19.0,0.0006569020915776491,0.4995827376842499
356,-21.0,-0.0011618707794696093,0.49966466426849365
357,-20.0,0.013802767731249332,0.49954545497894287
358,-18.0,0.026543203741312027,0.49963122606277466
359,-21.0,-0.020086880773305893,0.49957984685897827
360,-18.0,-0.0005636985879391432,0.49968671798706055
361,-20.0,0.01172214187681675,0.4995686113834381
362,-21.0,-0.006471943575888872,0.49959972500801086
363,-21.0,0.021496374160051346,0.49953052401542664
364,-18.0,-0.006818120367825031,0.4995737075805664
365,-21.0,0.027582937851548195,0.49943506717681885
366,-18.0,0.006789876148104668,0.4996304512023926
367,-19.0,-0.013332690112292767,0.49953654408454895
368,-20.0,0.0015010052593424916,0.4996277689933777
369,-18.0,-0.005284624639898539,0.49957191944122314
370,-19.0,-0.009176485240459442,0.4996368885040283
371,-19.0,0.006028026342391968,0.4996529519557953
372,-20.0,0.00271211308427155,0.4996102750301361
373,-21.0,-0.014681040309369564,0.4995034635066986
374,-20.0,-0.007697972934693098,0.4995480477809906
375,-21.0,-0.0019922952633351088,0.49966463446617126
376,-20.0,-0.0057805608958005905,0.4996594786643982
377,-21.0,-0.007787382695823908,0.4995559751987457
378,-21.0,-0.004722439683973789,0.49955660104751587
379,-21.0,-0.013756894506514072,0.49959930777549744
380,-21.0,0.005988061428070068,0.49950453639030457
381,-21.0,-0.012497211806476116,0.49962031841278076
382,-18.0,-0.004184259567409754,0.49963125586509705
383,-20.0,-0.008326695300638676,0.499627947807312
384,-20.0,-0.005882774014025927,0.4996108412742615
385,-21.0,0.0006561118643730879,0.4995787739753723
386,-21.0,0.0041201068088412285,0.4996350109577179
387,-18.0,-0.0026354342699050903,0.49965986609458923
388,-18.0,-0.01683330535888672,0.4997188150882721
389,-17.0,-0.008170029148459435,0.49971508979797363
390,-19.0,0.0037266318686306477,0.49966752529144287
391,-19.0,-0.015574836172163486,0.49962031841278076
392,-20.0,0.008221269585192204,0.49965888261795044
393,-20.0,0.0033182695042341948,0.49968549609184265
394,-21.0,0.00029624291346408427,0.4996652901172638
395,-21.0,0.015215015970170498,0.49959903955459595
396,-21.0,0.008438155055046082,0.499579519033432
397,-21.0,-0.0039438530802726746,0.4996177554130554
398,-19.0,0.012907097116112709,0.49958088994026184
399,-20.0,0.013707864098250866,0.49959173798561096
400,-19.0,0.002994953654706478,0.49965256452560425
401,-19.0,-0.021466726437211037,0.4996533989906311
402,-20.0,-0.008300182409584522,0.4996104836463928
403,-19.0,-0.006260732654482126,0.499690979719162
404,-20.0,-0.024109406396746635,0.4995462894439697
405,-20.0,0.011916243471205235,0.49948930740356445
406,-20.0,0.006336916238069534,0.49961057305336
407,-21.0,0.011780000291764736,0.49968981742858887
408,-19.0,-0.006302112713456154,0.49962007999420166
409,-20.0,0.015448055230081081,0.49965938925743103
410,-21.0,0.001326303230598569,0.4996183216571808
411,-21.0,-0.0035384641960263252,0.49965131282806396
412,-21.0,0.011714396998286247,0.49961867928504944
413,-17.0,-0.01682927832007408,0.49971508979797363
414,-20.0,-0.014056232757866383,0.4995921850204468
415,-20.0,0.015537794679403305,0.4996851086616516
416,-19.0,-0.002082760911434889,0.4996016025543213
417,-19.0,-0.010996369644999504,0.49962031841278076
418,-19.0,-0.005783131346106529,0.4997141659259796
419,-21.0,-0.010069292970001698,0.49961888790130615
420,-21.0,0.0028819190338253975,0.49965259432792664
421,-20.0,-0.01762465573847294,0.49968475103378296
422,-21.0,0.01771639473736286,0.4995787739753723
423,-19.0,-0.00500134052708745,0.4996911287307739
424,-18.0,-0.00043277183431200683,0.499708354473114
425,-19.0,-0.007030669134110212,0.4997224807739258
426,-20.0,0.007310156244784594,0.4996591806411743
427,-21.0,0.006769552361220121,0.49963614344596863
428,-21.0,0.011602586135268211,0.4996350109577179
429,-21.0,-0.021617159247398376,0.49963629245758057
430,-20.0,0.003621364012360573,0.49964413046836853
431,-20.0,0.025489669293165207,0.49960967898368835
432,-21.0,-0.020019536837935448,0.49966418743133545
433,-20.0,-0.013136276975274086,0.49956971406936646
434,-18.0,0.00044001691276207566,0.49971818923950195
435,-21.0,-0.013191008940339088,0.4997307360172272
436,-19.0,-0.01624225825071335,0.49965256452560425
437,-18.0,-0.003238049801439047,0.4997096359729767
438,-21.0,0.031827159225940704,0.49967947602272034
439,-20.0,-0.003458708990365267,0.4996967911720276
440,-20.0,-0.003118338994681835,0.49968400597572327
441,-21.0,0.030681798234581947,0.49966490268707275
442,-17.0,-0.019899556413292885,0.49971577525138855
443,-21.0,-0.0006522916373796761,0.4996662139892578
444,-21.0,0.006429262924939394,0.4996888339519501
445,-21.0,0.02537446655333042,0.4996778666973114
446,-19.0,0.031531479209661484,0.49967870116233826
447,-20.0,-0.017821291461586952,0.4996960163116455
448,-20.0,0.015529404394328594,0.49969735741615295
449,-21.0,-0.022089039906859398,0.4995783567428589
450,-19.0,0.01301717758178711,0.4996911883354187
451,-18.0,-0.025233833119273186,0.49968692660331726
452,-19.0,-0.011197295039892197,0.49970272183418274
453,-20.0,0.007138094399124384,0.49957072734832764
454,-19.0,-0.0005800555809400976,0.49974846839904785
455,-19.0,-0.006551007274538279,0.49965399503707886
456,-19.0,0.014147079549729824,0.4997406303882599
457,-21.0,0.01802242174744606,0.49967920780181885
458,-16.0,-0.010946092195808887,0.4997604191303253
459,-20.0,-0.001605602796189487,0.4996725916862488
460,-21.0,0.022674966603517532,0.49967941641807556
461,-19.0,0.020696550607681274,0.49971383810043335
462,-20.0,0.004038448445498943,0.49972620606422424
463,-19.0,-0.007894346490502357,0.49969154596328735
464,-17.0,0.009494093246757984,0.49974149465560913
465,-20.0,0.011453656479716301,0.49969765543937683
466,-21.0,0.0007329003419727087,0.4997123181819916
467,-18.0,-0.00794118084013462,0.4996977150440216
468,-20.0,-0.014400853775441647,0.4997263252735138
469,-17.0,0.003572082379832864,0.4997487962245941
470,-19.0,0.007056868635118008,0.49968114495277405
471,-16.0,-0.033352650701999664,0.4997296631336212
472,-20.0,-0.003495194483548403,0.4997660219669342
473,-19.0,-0.0016680844128131866,0.4996919333934784
474,-18.0,-0.008815753273665905,0.4997284412384033
475,-19.0,0.008117863908410072,0.49973201751708984
476,-19.0,-0.00910105835646391,0.49974802136421204
477,-17.0,0.0033567838836461306,0.4997418522834778
478,-21.0,-0.024257557466626167,0.4997107982635498
479,-21.0,-0.001086061354726553,0.4996781051158905
480,-19.0,-0.013279376551508904,0.4997312128543854
481,-21.0,-0.004119524732232094,0.4997027516365051
482,-19.0,-0.0181194469332695,0.49976933002471924
483,-21.0,0.01929052732884884,0.49961888790130615
484,-21.0,0.039190374314785004,0.4997384548187256
485,-17.0,0.01382482424378395,0.4997413456439972
486,-17.0,0.02331979013979435,0.4997246563434601
487,-19.0,0.0016863825730979443,0.4997234642505646
488,-19.0,-0.009811046533286572,0.49969133734703064
489,-19.0,0.006771309766918421,0.49974068999290466
490,-21.0,0.011048128828406334,0.4997478127479553
491,-21.0,0.004002803936600685,0.49967873096466064
492,-21.0,-0.006263109855353832,0.49973174929618835
493,-19.0,-0.025636455044150352,0.4997231364250183
494,-21.0,-5.087698809802532e-05,0.49969056248664856
495,-20.0,0.004070383496582508,0.4997260868549347
496,-17.0,0.00015576885198242962,0.49979838728904724
497,-19.0,0.0028293367940932512,0.4997331202030182
498,-21.0,0.019847651943564415,0.4997551441192627
499,-20.0,-0.0032354171853512526,0.49972712993621826
500,-21.0,-0.009548534639179707,0.4997388422489166
501,-21.0,0.008541940711438656,0.49973922967910767
502,-18.0,0.029101205989718437,0.49975961446762085
503,-21.0,0.012996683828532696,0.4997226595878601
504,-21.0,-0.004138116259127855,0.4997543692588806
505,-21.0,0.019678965210914612,0.4997621178627014
506,-20.0,-0.013251000083982944,0.49977195262908936
507,-19.0,-0.012809691950678825,0.499769926071167
508,-19.0,-0.020330293104052544,0.4997479319572449
509,-21.0,-0.003367832163348794,0.4997745752334595
510,-16.0,-0.008671974763274193,0.4997735023498535
511,-19.0,0.012865902855992317,0.4997628629207611
512,-20.0,0.0022733439691364765,0.49976497888565063
513,-21.0,0.00081728829536587,0.4996902346611023
514,-19.0,-0.011498250998556614,0.4997924864292145
515,-21.0,0.014833176508545876,0.4997396767139435
516,-21.0,0.026516200974583626,0.4997219443321228
517,-18.0,-0.006548754870891571,0.49979057908058167
518,-19.0,-0.0016363596078008413,0.4997754395008087
519,-19.0,-0.0014610027428716421,0.4997698962688446
520,-19.0,-0.009686660021543503,0.4997316598892212
521,-19.0,0.0007886451785452664,0.4997406303882599
522,-21.0,-0.0034999330528080463,0.49975427985191345
523,-19.0,-0.006330977194011211,0.49976906180381775
524,-19.0,-0.015643754974007607,0.499769002199173
525,-21.0,-0.004082218743860722,0.4997546374797821
526,-19.0,-0.010507235303521156,0.499776691198349
527,-21.0,-0.011896807700395584,0.4997212588787079
528,-21.0,0.009779277257621288,0.4997123181819916
529,-19.0,-0.0070185004733502865,0.499703586101532
530,-21.0,0.024408387020230293,0.4997113049030304
531,-19.0,-0.005318063776940107,0.49976304173469543
532,-21.0,0.012864635325968266,0.49975529313087463
533,-21.0,-0.003046923317015171,0.4997555911540985
534,-20.0,0.00042078859405592084,0.49981334805488586
535,-19.0,-0.008580505847930908,0.49976882338523865
536,-19.0,-0.003973999060690403,0.49978721141815186
